"tx_id","gene","baseMean","log2FoldChange","padj","neglog10padj","sig"
"AT1G72416.19_AT1G72416","AT1G72416",1.11117817880649,7.05231327810666e-07,NA,NA,FALSE
"AT1G72450.7_AT1G72450","AT1G72450",94.0858012021135,5.27160639103317e-06,0.999696300469192,0.000131915062671958,FALSE
"AT1G72450.5_AT1G72450","AT1G72450",0.786176560175016,-2.96889007895697e-08,NA,NA,FALSE
"AT1G72480.2_AT1G72480","AT1G72480",15.2092751229523,3.18030154729628e-07,0.999696300469192,0.000131915062671958,FALSE
"AT1G72510.1_AT1G72510","AT1G72510",11.2638647272305,5.91319237658291e-07,0.999696300469192,0.000131915062671958,FALSE
"AT1G72520.1_AT1G72520","AT1G72520",28.986335845377,1.82586221189985e-06,0.999696300469192,0.000131915062671958,FALSE
"AT1G72530.1_AT1G72530","AT1G72530",1.20976888918289,-3.06157749660499e-08,NA,NA,FALSE
"AT1G72540.2_AT1G72540","AT1G72540",1.25497798009798,5.51691763694392e-07,NA,NA,FALSE
"AT1G72550.5_AT1G72550","AT1G72550",1.28090349025487,3.98567046268637e-07,NA,NA,FALSE
"AT1G72560.1_AT1G72560","AT1G72560",1.51467649978016,-6.14398531049628e-07,NA,NA,FALSE
"14877793-f01b-4ff5-acef-686bafe5b85f_AT1G72630","AT1G72630",41.7457059478159,8.36040717802818e-07,0.999696300469192,0.000131915062671958,FALSE
"AT1G72640.29_AT1G72640","AT1G72640",1.25563454670891,1.93442404763604e-07,NA,NA,FALSE
"AT1G72640.12_AT1G72640","AT1G72640",1.91547247991523,4.52127361531573e-07,NA,NA,FALSE
"e3ed0189-bac1-4600-9a54-44a4cc52f550_AT1G72640","AT1G72640",1.86134943016091,-3.3897097321948e-07,NA,NA,FALSE
"AT1G72650.15_AT1G09333-AT1G72645-AT1G72650","AT1G09333",0.606493271012923,-3.87656658199199e-07,NA,NA,FALSE
"AT1G72670.1_AT1G72670","AT1G72670",2.73466944560087,1.10415763205526e-06,NA,NA,FALSE
"AT1G72680.8_AT1G72680","AT1G72680",7.7010353690997,9.752817971295e-07,0.999696300469192,0.000131915062671958,FALSE
"AT1G72680.5_AT1G72680","AT1G72680",7.90104149613663,1.39549640695091e-06,0.999696300469192,0.000131915062671958,FALSE
"AT1G72690.1_AT1G72690","AT1G72690",6.84960862722264,-1.46635930107961e-06,0.999696300469192,0.000131915062671958,FALSE
"AT1G72700.3_AT1G72700","AT1G72700",0.752240731531746,-1.7152156149606e-08,NA,NA,FALSE
"AT1G72710.2_AT1G72710","AT1G72710",6.85237923878697,7.26056121099151e-07,0.999696300469192,0.000131915062671958,FALSE
"AT1G72710.12_AT1G72710","AT1G72710",0.993643058193486,-2.19260933163477e-07,NA,NA,FALSE
"AT1G72730-AT1G72740.2_AT1G72730-AT1G72740","AT1G72730",1.43583569718535,-5.4473898036312e-07,NA,NA,FALSE
"AT1G72740.6_AT1G72740","AT1G72740",5.77230963359201,-4.62362257713241e-07,0.999696300469192,0.000131915062671958,FALSE
"AT1G72770.6_AT1G72770","AT1G72770",5.85988661894382,-1.29050059921996e-06,0.999696300469192,0.000131915062671958,FALSE
"AT1G72770.8_AT1G72770","AT1G72770",0.806429137974717,1.21454559214361e-07,NA,NA,FALSE
"AT1G72810.1_AT1G72810","AT1G72810",2.03846043012475,-1.93399220811663e-07,NA,NA,FALSE
"AT1G72830.9_AT1G72830","AT1G72830",4.39446561635551,7.60636248435729e-07,NA,NA,FALSE
"AT1G72852.1_AT1G72852","AT1G72852",4.23527860222482,-4.63714894592327e-07,NA,NA,FALSE
"AT1G72855.8_AT1G72855","AT1G72855",2.8417755801832,1.02309081663859e-06,NA,NA,FALSE
"AT1G72870.1_AT1G72870","AT1G72870",0.720762461540803,7.71595042435351e-08,NA,NA,FALSE
"AT1G72880.3_AT1G72880","AT1G72880",1.09665553442735,-2.76322913366324e-07,NA,NA,FALSE
"AT1G72880.1_AT1G72880","AT1G72880",1.97183163363558,1.83114817222741e-07,NA,NA,FALSE
"AT1G72890.2_AT1G72890","AT1G72890",1.80299939393969,-5.27898945610843e-08,NA,NA,FALSE
"AT1G72890-AT1G72900.1_AT1G72890-AT1G72900","AT1G72890",57.3955065789101,3.57408972862963e-06,0.999696300469192,0.000131915062671958,FALSE
"AT1G72910.4_AT1G72910","AT1G72910",30.9883536386348,-8.7023420188663e-07,0.999696300469192,0.000131915062671958,FALSE
"AT1G72920-AT1G72930.2_AT1G72920-AT1G72930","AT1G72920",38.8185796482105,-1.96835739748633e-06,0.999696300469192,0.000131915062671958,FALSE
"AT1G72920-AT1G72930.5_AT1G72920-AT1G72930","AT1G72920",163.885966960771,-1.03341937330733e-06,0.999696300469192,0.000131915062671958,FALSE
"AT1G72930.3_AT1G72930","AT1G72930",8.63303988125809,3.11251613558455e-06,0.999696300469192,0.000131915062671958,FALSE
"AT1G72930.1_AT1G72930","AT1G72930",2.33309308937833,-8.39852954790073e-07,NA,NA,FALSE
"AT1G72940.1_AT1G72940","AT1G72940",6.65421292070016,9.1004906178584e-07,0.999696300469192,0.000131915062671958,FALSE
"AT1G72940.3_AT1G72940","AT1G72940",1.03800359540732,-2.91601264591179e-09,NA,NA,FALSE
"AT1G72950.1_AT1G72950","AT1G72950",2.68171051756831,-8.27892732800334e-08,NA,NA,FALSE
"AT1G72970.6_AT1G72970","AT1G72970",2.70490299149783,-1.64336167387639e-07,NA,NA,FALSE
"AT1G73010.1_AT1G73010","AT1G73010",8.25945256158318,2.0946220053523e-06,0.999696300469192,0.000131915062671958,FALSE
"AT1G73020.2_AT1G73020","AT1G73020",1.45851081562231,7.06645932013857e-07,NA,NA,FALSE
"AT1G73020.8_AT1G73020","AT1G73020",1.84030078642314,-1.47874718880196e-07,NA,NA,FALSE
"AT1G73030.1_AT1G73030","AT1G73030",192.002712965439,6.10336949742276e-06,0.999696300469192,0.000131915062671958,FALSE
"AT1G73040.1_AT1G73040","AT1G73040",0.664991805549931,1.34432575900781e-07,NA,NA,FALSE
"AT1G73060.9_AT1G73060","AT1G73060",2.32102640412065,-2.37250720886383e-07,NA,NA,FALSE
"AT1G73060.2_AT1G73060","AT1G73060",3.30231451230693,6.06351539074794e-07,NA,NA,FALSE
"AT1G73080.2_AT1G73080","AT1G73080",7.82173422622296,-1.5799473395723e-06,0.999696300469192,0.000131915062671958,FALSE
"AT1G73090.12_AT1G73090","AT1G73090",3.23303584622876,2.18589268720988e-07,NA,NA,FALSE
"3892a44c-6ef6-4ac2-a092-e766539aeccb_AT1G73090","AT1G73090",0.652724731961823,-1.04627005404725e-07,NA,NA,FALSE
"AT1G73100.2_AT1G73100","AT1G73100",3.23395459748671,-2.78254797325122e-07,NA,NA,FALSE
"83da9660-3c06-434a-8e86-3cba7cce27fe_AT1G73110","AT1G73110",1.3282266033035,-1.99970107382072e-07,NA,NA,FALSE
"AT1G73150.1_AT1G73150","AT1G73150",2.62545459256358,3.77659112513335e-07,NA,NA,FALSE
"bef10af9-b530-499f-84ca-fc73fd2bae33_AT1G73150","AT1G73150",0.653108154506966,-1.2198700062729e-08,NA,NA,FALSE
"88aa9250-7505-4f79-8015-ce708821a1a3_AT1G73170","AT1G73170",1.13133060835579,-2.08966514600316e-07,NA,NA,FALSE
"AT1G73177.3_AT1G73177","AT1G73177",8.57778704826974,-1.64361427947792e-06,0.999696300469192,0.000131915062671958,FALSE
"AT1G73180.3_AT1G73180","AT1G73180",1.0506743377585,3.4314761347425e-07,NA,NA,FALSE
"AT1G73180.6_AT1G73180","AT1G73180",0.64137489607686,-2.93670592052496e-07,NA,NA,FALSE
"AT1G73200.6_AT1G73200","AT1G73200",3.65736972609223,9.85317616043461e-07,NA,NA,FALSE
"e9529e63-4c7f-462b-bd3a-c2b11cfc0197_AT1G73200","AT1G73200",1.65002016697068,8.61473861237546e-07,NA,NA,FALSE
"AT1G73210.3_AT1G73210","AT1G73210",2.59294138489881,4.82035597302562e-07,NA,NA,FALSE
"AT1G73230.5_AT1G73230","AT1G73230",47.2333514871636,-1.92301686049303e-06,0.999696300469192,0.000131915062671958,FALSE
"AT1G73230.2_AT1G73230","AT1G73230",20.2332664911454,-1.3143924185585e-06,0.999696300469192,0.000131915062671958,FALSE
"AT1G73230.4_AT1G73230","AT1G73230",0.844007622444706,-2.98178588606515e-08,NA,NA,FALSE
"AT1G73230.1_AT1G73230","AT1G73230",10.7857920827938,1.89487007931272e-06,0.999696300469192,0.000131915062671958,FALSE
"AT1G73240.2_AT1G73240","AT1G73240",11.5599512828272,-1.49855956237947e-06,0.999696300469192,0.000131915062671958,FALSE
"AT1G73250.1_AT1G73250","AT1G73250",15.3384311507548,1.1083611937287e-06,0.999696300469192,0.000131915062671958,FALSE
"AT1G73310-AT1G73320.2_AT1G73310-AT1G73320","AT1G73310",0.728181744788544,-2.41553978952091e-08,NA,NA,FALSE
"AT1G73320.1_AT1G73320","AT1G73320",2.18603382518833,1.84851266587507e-07,NA,NA,FALSE
"AT1G73350.11_AT1G73350","AT1G73350",1.49687637505488,3.65831467318825e-07,NA,NA,FALSE
"AT1G73380.3_AT1G73380","AT1G73380",11.2631517108335,-1.1655999405983e-07,0.999696300469192,0.000131915062671958,FALSE
"AT1G73430.1_AT1G73430","AT1G73430",0.760737435470159,-9.46036945307187e-09,NA,NA,FALSE
"AT1G73450.1_AT1G73450","AT1G73450",1.0023439583383,1.83125147710315e-07,NA,NA,FALSE
"AT1G73460.1_AT1G73460","AT1G73460",8.35540154150463,1.15433706864269e-06,0.999696300469192,0.000131915062671958,FALSE
"63c3ffec-ed52-4087-ac57-42ae440debe5_AT1G73470","AT1G73470",2.16441539985049,7.12632344039591e-07,NA,NA,FALSE
"AT1G73480.8_AT1G73480","AT1G73480",5.7366642045216,4.83930615786033e-07,0.999696300469192,0.000131915062671958,FALSE
"AT1G73480.22_AT1G73480","AT1G73480",1.18929801806141,2.15754649884816e-07,NA,NA,FALSE
"0e77361e-c637-466a-826f-4625c3ac34ec_AT1G73480","AT1G73480",0.782074619822784,3.23094647816831e-07,NA,NA,FALSE
"AT1G73490.5_AT1G73490","AT1G73490",7.54581190557404,6.28206444409352e-07,0.999696300469192,0.000131915062671958,FALSE
"AT1G73490.8_AT1G73490","AT1G73490",3.2144817121468,4.27814897381268e-07,NA,NA,FALSE
"AT1G73490.6_AT1G73490","AT1G73490",3.48613096336168,-2.17384759401017e-08,NA,NA,FALSE
"77109acb-018b-4d0b-bbd7-73af489d40f9_AT1G73530-AT1G73540","AT1G73530",19.30307792874,1.10551637707896e-06,0.999696300469192,0.000131915062671958,FALSE
"AT1G73540.3_AT1G73540","AT1G73540",14.2562570727683,2.17487896456824e-06,0.999696300469192,0.000131915062671958,FALSE
"AT1G73550.1_AT1G73550","AT1G73550",0.595430546305344,-7.13405117071013e-08,NA,NA,FALSE
"AT1G73570.1_AT1G73570","AT1G73570",1.68656942678616,-5.89307441675531e-07,NA,NA,FALSE
"AT1G73590.2_AT1G73590","AT1G73590",3.91460495940382,9.06032516444861e-07,NA,NA,FALSE
"AT1G73600.1_AT1G73600","AT1G73600",1.4779495457089,2.45480874319981e-07,NA,NA,FALSE
"AT1G73600.2_AT1G73600","AT1G73600",0.831591349500023,-4.69572286678865e-07,NA,NA,FALSE
"AT1G73600.5_AT1G73600","AT1G73600",0.70302046306758,-4.37662641881806e-07,NA,NA,FALSE
"5450b193-d4de-4c68-94e5-d193e553fc6c_AT1G73600","AT1G73600",1.75171721377939,-3.24084219747734e-07,NA,NA,FALSE
"AT1G73600.26_AT1G73600","AT1G73600",0.707518291553694,6.04403727894946e-07,NA,NA,FALSE
"47d1ad63-a370-46a8-b678-fc3e65bef31d_AT1G73600","AT1G73600",2.21383135974503,9.22590208127121e-07,NA,NA,FALSE
"5966f0af-3cd1-4322-964c-7deaeefb3276_AT1G73600","AT1G73600",0.740355365948956,1.18333343143629e-07,NA,NA,FALSE
"AT1G73620.1_AT1G73620","AT1G73620",4.31705206755543,2.97115100337583e-07,NA,NA,FALSE
"AT1G73640.1_AT1G73640","AT1G73640",2.23752564870731,-3.6190058034422e-07,NA,NA,FALSE
"AT1G73650.2_AT1G73650","AT1G73650",1.63415702266414,-7.18122332700633e-07,NA,NA,FALSE
"a0570d99-194f-4ecb-8b95-b39bbe2057be_AT1G73650-AT1G73655","AT1G73650",135.577011263193,-7.84024588745769e-07,0.999696300469192,0.000131915062671958,FALSE
"AT1G73650.13_AT1G73650","AT1G73650",14.5622318373512,6.45450066433534e-07,0.999696300469192,0.000131915062671958,FALSE
"d12bcee6-fae3-4ce1-8c7f-3d170353827f_AT1G73650","AT1G73650",0.720869149317882,6.44923723312587e-09,NA,NA,FALSE
"87ccf5dc-2748-4d8a-a14c-23e3b77c3498_Chr1:27690000","Chr1:27690000",0.741439896649838,2.07307287127118e-07,NA,NA,FALSE
"AT1G73660.1_AT1G73660","AT1G73660",6.11764844419135,1.0732180713401e-06,0.999696300469192,0.000131915062671958,FALSE
"AT1G73670.7_AT1G73670","AT1G73670",1.46131927316002,-3.65179175021132e-07,NA,NA,FALSE
"AT1G73680.5_AT1G73680","AT1G73680",1.08898369080591,-8.1749774120861e-07,NA,NA,FALSE
"400ee954-f60e-43a1-880b-09bfe5f39b24_AT1G73680","AT1G73680",2.5055654851298,1.79164570157367e-07,NA,NA,FALSE
"AT1G73690.1_AT1G73690","AT1G73690",1.69660673873353,-3.56120819789101e-07,NA,NA,FALSE
"AT1G73700.2_AT1G73700","AT1G73700",0.776779696266989,-5.57461086459213e-07,NA,NA,FALSE
"AT1G73720.1_AT1G73720","AT1G73720",13.6618325366039,7.11660728759966e-07,0.999696300469192,0.000131915062671958,FALSE
"AT1G73730.1_AT1G73730","AT1G73730",12.2379030136275,1.59094027697765e-06,0.999696300469192,0.000131915062671958,FALSE
"AT1G73740.1_AT1G73740","AT1G73740",22.4921941750303,1.68139179574061e-06,0.999696300469192,0.000131915062671958,FALSE
"AT1G73740-AT1G73750.1_AT1G73740-AT1G73750","AT1G73740",1.92796503702591,6.65442565271174e-07,NA,NA,FALSE
"7d81ac32-c976-48bd-8647-70a719fefa38_AT1G73750","AT1G73750",1.30475455734039,-6.72651078340929e-07,NA,NA,FALSE
"AT1G73760.1_AT1G73760","AT1G73760",12.1339288490063,-1.94861019438836e-06,0.999696300469192,0.000131915062671958,FALSE
"AT1G73760.3_AT1G73760","AT1G73760",2.52931645815239,-3.99458773999871e-08,NA,NA,FALSE
"AT1G73770.2_AT1G73770","AT1G73770",8.00404563350467,1.49205959027658e-06,0.999696300469192,0.000131915062671958,FALSE
"AT1G73790.1_AT1G73790","AT1G73790",22.3084978426949,-6.11623520603882e-07,0.999696300469192,0.000131915062671958,FALSE
"AT1G73805.11-1_AT1G73805","AT1G73805",4.98324476794316,3.65388070444731e-07,NA,NA,FALSE
"e562c454-66ef-4e50-9f82-c81e0e07e5bf_AT1G73805","AT1G73805",1.49748165656809,6.512474443796e-07,NA,NA,FALSE
"c4efe03f-61e1-4ba6-b8d8-ef2062a91fd4_AT1G73805","AT1G73805",0.977416474399904,5.52638814184638e-07,NA,NA,FALSE
"AT1G73810.1_AT1G73810","AT1G73810",9.67780314493441,3.13796226185874e-07,0.999696300469192,0.000131915062671958,FALSE
"AT1G73810.2_AT1G73810","AT1G73810",1.40464468339359,-3.78637195238132e-07,NA,NA,FALSE
"AT1G73820.2_AT1G73820","AT1G73820",16.4824951061809,-2.1050854254839e-07,0.999696300469192,0.000131915062671958,FALSE
"AT1G73830.3_AT1G73830","AT1G73830",5.87668613348596,1.18055176232875e-06,0.999696300469192,0.000131915062671958,FALSE
"AT1G73830.1_AT1G73830","AT1G73830",1.00877193732945,6.15140308110371e-07,NA,NA,FALSE
"AT1G73840.4_AT1G73840","AT1G73840",12.7971598056177,-3.30433420687198e-07,0.999696300469192,0.000131915062671958,FALSE
"AT1G73850.4_AT1G73850","AT1G73850",1.48457034231867,-2.23018618871903e-07,NA,NA,FALSE
"AT1G73870.1_AT1G73870","AT1G73870",14.7818828896725,-1.36669518697517e-06,0.999696300469192,0.000131915062671958,FALSE
"b04b411e-cdf2-460c-bc41-61c5aa644d66_AT1G73875","AT1G73875",0.698945313115401,3.74299533204497e-08,NA,NA,FALSE
"AT1G73885.4_AT1G73885","AT1G73885",249.809595764491,-5.88074827459746e-06,0.999696300469192,0.000131915062671958,FALSE
"AT1G73885.3_AT1G73885","AT1G73885",3.04719478668541,-3.1901096885421e-07,NA,NA,FALSE
"AT1G73930.2_AT1G73930","AT1G73930",3.66771278318288,-1.78299076696083e-07,NA,NA,FALSE
"AT1G73940.1_AT1G73940","AT1G73940",39.9013219126255,2.03901398264945e-06,0.999696300469192,0.000131915062671958,FALSE
"AT1G73950.4_AT1G73950","AT1G73950",1.95917487426304,-5.09952043971775e-07,NA,NA,FALSE
"c6800d65-2b31-45e2-8133-3edd6163f6a8_AT1G73960","AT1G73960",0.851786692249673,1.3227202121389e-07,NA,NA,FALSE
"ce41c2fd-b397-4301-83db-7db6e64b9dfe_AT1G73970","AT1G73970",1.21797426180592,3.45745786394721e-07,NA,NA,FALSE
"AT1G73990.10_AT1G73990","AT1G73990",0.865787980846696,-4.19282060841936e-07,NA,NA,FALSE
"AT1G74000.1_AT1G74000","AT1G74000",3.10542125383317,-5.63364972998555e-07,NA,NA,FALSE
"AT1G74010.2_AT1G74010","AT1G74010",31.22732037778,3.85307590018198e-06,0.999696300469192,0.000131915062671958,FALSE
"AT1G74020.3_AT1G74020","AT1G74020",43.9202931783361,1.14854326785089e-06,0.999696300469192,0.000131915062671958,FALSE
"AT1G74030.4_AT1G74030","AT1G74030",12.0711966493169,-3.42600349224957e-07,0.999696300469192,0.000131915062671958,FALSE
"AT1G74040.11_AT1G74040","AT1G74040",8.73393635659618,-7.67085346342474e-07,0.999696300469192,0.000131915062671958,FALSE
"AT1G74050.1_AT1G74050","AT1G74050",133.183506213022,2.4662857518972e-06,0.999696300469192,0.000131915062671958,FALSE
"59063058-1ce1-461f-91e2-bd0598cd3b78_AT1G74050","AT1G74050",34.0648568169538,1.35946948713793e-06,0.999696300469192,0.000131915062671958,FALSE
"61f7ea82-6250-43a2-916a-dcb8f0fd9966_AT1G74050","AT1G74050",3.43258299145571,-2.82872588444549e-07,NA,NA,FALSE
"AT1G74060.8_AT1G74060-AT1G74070","AT1G74060",1.90437239046799,-2.72737158778278e-07,NA,NA,FALSE
"AT1G74060.9_AT1G74060","AT1G74060",0.99982632984868,-1.36809134812355e-07,NA,NA,FALSE
"aa82b045-e351-46cd-b72e-9d1ff351c19c_AT1G74060-AT1G74070","AT1G74060",59.9908845897501,-6.67998579176194e-07,0.999696300469192,0.000131915062671958,FALSE
"AT1G74080.3_AT1G74080","AT1G74080",1.3203584087661,7.14085113610627e-08,NA,NA,FALSE
"AT1G74088.2_AT1G74088","AT1G74088",4.59512439166432,-3.76080122098511e-07,NA,NA,FALSE
"AT1G74170.2_AT1G74170","AT1G74170",2.82112847407824,2.44273666112511e-07,NA,NA,FALSE
"AT1G74200-AT1G74205.1_AT1G74200-AT1G74205","AT1G74200",1.57907787659173,-3.82228756363956e-08,NA,NA,FALSE
"AT1G74210.2_AT1G74210","AT1G74210",2.27220865314669,-1.51158991210766e-07,NA,NA,FALSE
"AT1G74210.1_AT1G74210","AT1G74210",3.61155912587808,-4.72891413166531e-07,NA,NA,FALSE
"AT1G74230.4_AT1G74230","AT1G74230",1.5442477437828,2.8741194610431e-07,NA,NA,FALSE
"AT1G74230.1_AT1G74230","AT1G74230",27.2993767804706,2.18923241451468e-06,0.999696300469192,0.000131915062671958,FALSE
"AT1G74240.2_AT1G74240","AT1G74240",0.832925742213575,5.24116752636406e-07,NA,NA,FALSE
"ea70d499-6483-4e22-a99c-46673182569b_AT1G74240","AT1G74240",1.3038114803626,7.09339417225637e-08,NA,NA,FALSE
"AT1G74250.2_AT1G74250","AT1G74250",8.05295305052957,-1.43143663246104e-06,0.999696300469192,0.000131915062671958,FALSE
"AT1G74260.3_AT1G74260","AT1G74260",27.5442842172324,1.0776998375028e-06,0.999696300469192,0.000131915062671958,FALSE
"AT1G74270.4_AT1G74270","AT1G74270",116.870738089721,-1.5586703150861e-06,0.999696300469192,0.000131915062671958,FALSE
"AT1G74270.2_AT1G74270","AT1G74270",0.76260870497682,1.92655972736107e-07,NA,NA,FALSE
"d26ef7f8-6cf2-4e74-835f-21a93691c69c_AT1G74270","AT1G74270",2.06986200131291,-4.11976506938658e-07,NA,NA,FALSE
"AT1G74280.1_AT1G74280","AT1G74280",12.9237652786755,7.44581316968682e-06,0.999696300469192,0.000131915062671958,FALSE
"AT1G74290.1_AT1G74290","AT1G74290",5.73475894286221,-2.24071402995946e-07,0.999696300469192,0.000131915062671958,FALSE
"AT1G74300.3_AT1G74300","AT1G74300",4.17358696860807,-3.46362344490259e-07,NA,NA,FALSE
"AT1G74310.2_AT1G74310","AT1G74310",9.3319860639594,4.27016371319487e-08,0.999696300469192,0.000131915062671958,FALSE
"AT1G74320.2_AT1G74320","AT1G74320",6.65404603805996,-7.0221744956556e-07,0.999696300469192,0.000131915062671958,FALSE
"0804ae8a-4222-4445-bb28-45f4839cd549_AT1G74330-AT1G74340-AT1G74350","AT1G74330",60.3641194596676,1.33973419863193e-06,0.999696300469192,0.000131915062671958,FALSE
"AT1G74330.6_AT1G74330-AT1G74340-AT1G74350","AT1G74330",4.52973389445117,4.17810532777061e-07,NA,NA,FALSE
"AT1G74360.1_AT1G74360","AT1G74360",20.0283928123157,-1.11272978515019e-06,0.999696300469192,0.000131915062671958,FALSE
"AT1G74370.2_AT1G74370","AT1G74370",20.8827021408554,1.28542840760053e-06,0.999696300469192,0.000131915062671958,FALSE
"AT1G74380.1_AT1G74380","AT1G74380",2.85160521486853,-5.14081063998202e-08,NA,NA,FALSE
"AT1G74390.2_AT1G74390","AT1G74390",3.77981703724901,9.12746929632743e-07,NA,NA,FALSE
"AT1G74410.1_AT1G74410","AT1G74410",13.7689054149345,-6.29823076665894e-07,0.999696300469192,0.000131915062671958,FALSE
"AT1G74430.2_AT1G74430","AT1G74430",6.65197831856405,4.13042556189586e-07,0.999696300469192,0.000131915062671958,FALSE
"AT1G74440.14_AT1G74440","AT1G74440",1.34337429127759,9.00169093562619e-07,NA,NA,FALSE
"AT1G74440.8_AT1G74440","AT1G74440",14.3962396659169,1.99154804815855e-06,0.999696300469192,0.000131915062671958,FALSE
"AT1G74440.5_AT1G74440","AT1G74440",0.94351452695934,-3.71761102809148e-07,NA,NA,FALSE
"e2458491-dad9-4d99-8b95-09c85e219611_AT1G74440","AT1G74440",1.089710618891,3.62842740876813e-07,NA,NA,FALSE
"AT1G09467-AT1G74453-AT1G74456.4_AT1G09467-AT1G74453-AT1G74456","AT1G09467",0.964952387374429,3.40076451880557e-07,NA,NA,FALSE
"AT1G09473-AT1G74458.1_AT1G74458","AT1G74458",1.35972681633972,5.19451310461011e-07,NA,NA,FALSE
"AT1G74460.1_AT1G74460","AT1G74460",3.03091062138319,-5.71272857121402e-07,NA,NA,FALSE
"AT1G74470.8_AT1G74470","AT1G74470",274.927091385376,-2.27260733188872e-06,0.999696300469192,0.000131915062671958,FALSE
"AT1G74470.3_AT1G74470","AT1G74470",3.58865728023056,-2.75565674449885e-07,NA,NA,FALSE
"b1a78258-6106-48a7-b1b3-f12cc314a768_AT1G74470","AT1G74470",1.18968597696955,2.10348349775873e-07,NA,NA,FALSE
"AT1G74470.2_AT1G74470","AT1G74470",1.87577372845998,2.52931025380923e-07,NA,NA,FALSE
"8c634c1a-2e2e-4999-af8e-17d346d0ba8b_AT1G74470","AT1G74470",0.722998238777432,-3.94324048893016e-08,NA,NA,FALSE
"AT1G74470.7_AT1G74470","AT1G74470",2.19920112305742,-1.08637866770623e-06,NA,NA,FALSE
"AT1G74490.1_AT1G74490","AT1G74490",1.03292329983846,-7.65609338835578e-08,NA,NA,FALSE
"AT1G74510.1_AT1G74510","AT1G74510",9.2880751950755,-2.27883617856225e-07,0.999696300469192,0.000131915062671958,FALSE
"AT1G74520.2_AT1G74520","AT1G74520",42.1140489259722,9.23052319642953e-07,0.999696300469192,0.000131915062671958,FALSE
"33a0d81f-8364-40ae-9b2a-75832617425d_AT1G74520","AT1G74520",1.63458095613128,-6.33027139349218e-07,NA,NA,FALSE
"AT1G74530.3_AT1G74530","AT1G74530",4.00102342516454,1.31825246902671e-07,NA,NA,FALSE
"c95a8eac-c5cb-4b1e-9fdd-1f23a2604d8e_AT1G74560","AT1G74560",8.29558660326994,-1.32294404095099e-07,0.999696300469192,0.000131915062671958,FALSE
"AT1G74560.6_AT1G74560","AT1G74560",13.1401156578474,-1.4430881094229e-06,0.999696300469192,0.000131915062671958,FALSE
"AT1G74580.1_AT1G74580","AT1G74580",1.53433643599094,-6.64201056974789e-09,NA,NA,FALSE
"AT1G74590.1_AT1G74590","AT1G74590",19.2506085186936,2.56589612134099e-06,0.999696300469192,0.000131915062671958,FALSE
"AT1G74640.3_AT1G74640","AT1G74640",36.8003618210179,2.75278334441824e-07,0.999696300469192,0.000131915062671958,FALSE
"5aa95fec-a388-4f8c-a8c9-11497650195c_AT1G74640","AT1G74640",12.0525578833908,-5.99774610838597e-07,0.999696300469192,0.000131915062671958,FALSE
"AT1G74650.1_AT1G74650","AT1G74650",2.11890895576727,5.5383556288897e-07,NA,NA,FALSE
"AT1G74670.1_AT1G74670","AT1G74670",23.9188779447505,-1.43666677647386e-06,0.999696300469192,0.000131915062671958,FALSE
"AT1G74680.3_AT1G74680","AT1G74680",14.5477593452746,-1.37114756287338e-06,0.999696300469192,0.000131915062671958,FALSE
"AT1G74690.5_AT1G74690","AT1G74690",4.47031812491688,-1.82627446698194e-07,NA,NA,FALSE
"AT1G74700.1_AT1G74700","AT1G74700",3.35159951330086,-6.78139054958668e-07,NA,NA,FALSE
"AT1G74700.2_AT1G74700","AT1G74700",1.46031000757198,-1.15567803496156e-07,NA,NA,FALSE
"AT1G74710.1_AT1G74710","AT1G74710",18.5377075588051,2.60029838832599e-06,0.999696300469192,0.000131915062671958,FALSE
"AT1G74730.1_AT1G74730","AT1G74730",250.068614309199,-2.00953111745121e-06,0.999696300469192,0.000131915062671958,FALSE
"AT1G74740.2_AT1G74740","AT1G74740",4.11111010680531,1.55726127328257e-07,NA,NA,FALSE
"AT1G74750.1_AT1G74750","AT1G74750",2.04873669491265,-7.15751767325954e-07,NA,NA,FALSE
"AT1G74750.2_AT1G74750","AT1G74750",0.623890327663364,2.94923899609245e-07,NA,NA,FALSE
"AT1G74780.2_AT1G74780","AT1G74780",10.7425190124535,-1.35128644366562e-06,0.999696300469192,0.000131915062671958,FALSE
"AT1G74790.11_AT1G74790","AT1G74790",4.15666271616822,2.58311042083998e-07,NA,NA,FALSE
"AT1G74800.2_AT1G74800","AT1G74800",5.90713964475786,4.48919057310366e-07,0.999696300469192,0.000131915062671958,FALSE
"AT1G74840.6_AT1G74840","AT1G74840",16.9866905276241,4.62190423441101e-07,0.999696300469192,0.000131915062671958,FALSE
"AT1G74850.1_AT1G74850","AT1G74850",8.45082192730427,1.24198263994277e-06,0.999696300469192,0.000131915062671958,FALSE
"302d1100-cf08-441a-8722-244a53b1f4ec_AT1G74850","AT1G74850",1.15821528070388,3.70521424299933e-07,NA,NA,FALSE
"AT1G74860.2_AT1G74860","AT1G74860",7.17244479610585,2.52057449025247e-06,0.999696300469192,0.000131915062671958,FALSE
"AT1G74870.1_AT1G74870","AT1G74870",5.51753038617695,-7.74225633174812e-07,NA,NA,FALSE
"AT1G74880.5_AT1G74880","AT1G74880",28.0138468247441,-5.2403627783052e-07,0.999696300469192,0.000131915062671958,FALSE
"AT1G74880.1_AT1G74880","AT1G74880",19.7055220302628,9.69373542329884e-07,0.999696300469192,0.000131915062671958,FALSE
